,y_value,LFC
crRNA0082:97-119_CD46,0.8815090381891817,-0.882587919047735
crRNA0188:201-223_CD55,0.7961011935858328,-0.4850838709458551
crRNA1890:2973-2995_CD46,0.5601463445254262,0.2056947253463805
crRNA1547:3932-3954_CD71,0.6132001398233582,0.0706473687154589
crRNA1064:2702-2724_CD71,0.6626579179551425,-0.061532579205015
crRNA0162:174-196_CD55,0.6190818143866432,0.0553138380066797
crRNA1824:2501-2523_CD55,0.5769943066048725,0.1633416654732495
crRNA0221:563-585_CD71,0.7631730746833261,-0.3667338334301174
crRNA1773:2788-2810_CD46,0.8406069719841187,-0.6704566086373985
crRNA1167:1393-1415_CD55,0.997740074941817,-3.4002907331710466
crRNA0849:1011-1033_CD55,0.669527339195308,-0.0805765507719271
crRNA1171:1397-1419_CD55,0.5717932709297725,0.1764595266032439
crRNA1893:4770-4792_CD71,0.5172998750204979,0.3120718657144739
crRNA0698:1843-1865_CD71,0.9904938645003534,-2.5100199827648417
crRNA0696:1061-1083_CD46,0.7622954116677272,-0.3637435909978592
crRNA0410:472-494_CD55,0.9277262325713972,-1.218915797546635
crRNA1666:2319-2341_CD55,0.6083125860173677,0.0833236812421933
crRNA1628:4149-4171_CD71,0.6727477582770204,-0.0895730943693473
crRNA1054:1556-1578_CD46,0.6076853399897479,0.0849463671250271
crRNA0585:813-835_CD46,0.6058836709500193,0.089602196095106
crRNA1731:2384-2406_CD55,0.6592052208157951,-0.0520330087330555
crRNA1316:1625-1647_CD55,0.525627043740905,0.2914961462640735
crRNA1320:2089-2111_CD46,0.7023264069156129,-0.1745135102482881
crRNA1971:4946-4968_CD71,0.7007695382765176,-0.1699288481920896
crRNA1051:1274-1296_CD55,0.5834472516389841,0.1470059893821145
crRNA1646:2571-2593_CD46,0.7503136514443203,-0.3236540217797348
crRNA1616:2188-2210_CD55,0.660617698485918,-0.0559135375434107
crRNA2007:2707-2729_CD55,0.5543139752031832,0.2202702483761527
crRNA1422:3615-3637_CD71,0.5217613257283069,0.3010516864815908
crRNA0268:362-384_CD46,0.5761235684350574,0.1655407278467372
crRNA1429:1882-1904_CD55,0.5748123165017329,0.1688500672877727
crRNA0506:1368-1390_CD71,0.5341663439693669,0.2703595508060982
crRNA0327:347-369_CD55,0.7985163146633852,-0.4942982923268311
crRNA1279:3238-3260_CD71,0.8429446121404474,-0.6812784586905865
crRNA0125:137-159_CD55,0.5536981351151122,0.2218070261168246
crRNA1042:1264-1286_CD55,0.7193519399954961,-0.2255959528182356
crRNA1845:2542-2564_CD55,0.614872384444433,0.0662967970529261
crRNA1282:3244-3266_CD71,0.5110075250417861,0.3276033614218732
crRNA1934:2633-2655_CD55,0.5122857856893126,0.3244490695889637
crRNA1136:2868-2890_CD71,0.4752427724091278,0.41586445426749996
crRNA2025:3275-3297_CD46,0.854874205071162,-0.7386512693273011
crRNA1350:2126-2148_CD46,0.6710524387456802,-0.0848314606046691
crRNA1051:2676-2698_CD71,0.6490789933665231,-0.0244343676562002
crRNA1485:3785-3807_CD71,0.6500294291214221,-0.0270087511307758
crRNA1948:4880-4902_CD71,0.7419836416168262,-0.2965360363735725
crRNA0402:444-466_CD55,0.6589952264276275,-0.0514567519569987
crRNA1517:3870-3892_CD71,0.5922922057618352,0.1244957729828173
crRNA0942:1398-1420_CD46,0.7984857388922535,-0.4941811225441292
crRNA1416:2207-2229_CD46,0.6808497820394559,-0.1124114345775537
crRNA1648:4189-4211_CD71,0.7122445820427404,-0.2040535294451002
crRNA1790:2808-2830_CD46,0.5156381748460672,0.3161745774947935
crRNA1658:2585-2607_CD46,0.5880670489911471,0.135266738159637
crRNA0868:1288-1310_CD46,0.6057527981228443,0.0899401030552596
crRNA0365:477-499_CD46,0.6264144493006294,0.0360690487672571
crRNA0139:166-188_CD46,0.6277317991655305,0.0325957181492916
crRNA0301:402-424_CD46,0.6313093423011102,0.0231377045803586
crRNA1706:2683-2705_CD46,0.4290251515624864,0.5309912878674263
crRNA1039:1539-1561_CD46,0.6361625076355569,0.0102458985493226
crRNA0389:504-526_CD46,0.6471573638217913,-0.0192391234588518
crRNA0759:916-938_CD55,0.6572078255017184,-0.046558747434148
crRNA0792:1175-1197_CD46,0.7609284539250077,-0.3591013862405838
crRNA1511:2004-2026_CD55,0.7025321357974194,-0.1751203709158793
crRNA1903:4790-4812_CD71,0.8533416525686517,-0.7310679233991875
crRNA1061:1284-1306_CD55,0.7597415678864194,-0.3550854514339211
crRNA0913:2335-2357_CD71,0.8184598580978346,-0.5737752719576826
crRNA1536:2429-2451_CD46,0.7158040281338024,-0.21480161420109198
crRNA0862:1024-1046_CD55,0.8025496229027039,-0.5098726311323696
crRNA1201:3000-3022_CD71,0.6279686402856438,0.0319707328224264
crRNA0148:160-182_CD55,0.6587118256215551,-0.050679328107113
crRNA1433:3639-3661_CD71,0.6511412774376341,-0.0300244429084393
crRNA0856:1018-1040_CD55,0.6049976437982009,0.0918891098146927
crRNA0846:2141-2163_CD71,0.6271096081775628,0.0342368094775015
crRNA1874:4710-4732_CD71,0.6882893510001875,-0.1336550409304912
crRNA0852:2173-2195_CD71,0.6379798902721152,0.005399443655816
crRNA0995:2505-2527_CD71,0.9586222737824222,-1.5829908689872263
crRNA0059:69-91_CD46,0.8425266060703883,-0.6793337812134881
crRNA0077:92-114_CD46,0.8901563260218328,-0.9353300135601172
crRNA0829:1222-1244_CD46,0.6714605132557887,-0.0859716587654617
crRNA0937:1123-1145_CD55,0.6756188546437901,-0.0976321670536785
crRNA0874:2217-2239_CD71,0.5640285583187512,0.1959700067202774
crRNA0816:1203-1225_CD46,0.5991163379803635,0.1070249988240544
crRNA0857:1019-1041_CD55,0.6121036553715778,0.0734962477283041
crRNA1623:4139-4161_CD71,0.90677288473636,-1.047864058750912
crRNA0433:495-517_CD55,0.5767448670551336,0.163971751662008
crRNA0750:906-928_CD55,0.7937237480717951,-0.4760921573945804
crRNA1809:4558-4580_CD71,0.7645107533186967,-0.3713061144965687
crRNA1421:1873-1895_CD55,0.7041620655813933,-0.1799369416702337
crRNA1575:3988-4010_CD71,0.5526492350134162,0.2244235250560208
crRNA0702:1851-1873_CD71,0.6424998987682551,-0.0067002491642407
crRNA0944:1400-1422_CD46,0.8717811766874671,-0.8270970270336809
crRNA0388:430-452_CD55,0.8677035086995657,-0.8049030332538691
crRNA1432:1885-1907_CD55,0.603449625552622,0.0958804198146827
crRNA0525:591-613_CD55,0.7998409900284019,-0.4993874218929222
crRNA1665:4223-4245_CD71,0.7550357932375845,-0.3392948588267169
crRNA1370:2150-2172_CD46,0.7132721220723575,-0.2071480679994374
crRNA0595:1588-1610_CD71,0.6926633951235652,-0.1462742603821213
crRNA1480:1970-1992_CD55,0.6061468090447174,0.0889226681981069
crRNA1286:2023-2045_CD46,0.7168308079839563,-0.217917101870367
crRNA0589:1576-1598_CD71,0.6976941508721355,-0.1609123861674231
crRNA0960:2431-2453_CD71,0.7525381498516168,-0.3309971116276688
crRNA0469:671-693_CD46,0.5388076423567371,0.2588513325230746
crRNA2008:2708-2730_CD55,0.5035520909906855,0.3459949639826191
crRNA0474:1283-1305_CD71,0.5944670714143125,0.1189380357955749
crRNA0770:1989-2011_CD71,0.7804016478397112,-0.4270678017300368
crRNA1760:4436-4458_CD71,0.7207070237714097,-0.2297406302192569
crRNA1097:1616-1638_CD46,0.5001615519489673,0.354357209530771
crRNA0648:780-802_CD55,0.932127878393324,-1.2605773332746062
crRNA0672:1772-1794_CD71,0.8607250903899223,-0.7682296488971068
crRNA1749:4414-4436_CD71,0.6274256079152942,0.0334034674870625
crRNA1549:2445-2467_CD46,0.8449742909385359,-0.6907814424621395
crRNA0588:657-679_CD55,0.6929330095936969,-0.1470553470668506
crRNA0271:732-754_CD71,0.4832315350483053,0.3961272840808172
crRNA0658:1744-1766_CD71,0.7018511274507713,-0.1731124502367244
crRNA1023:1245-1267_CD55,0.7412746687470372,-0.2942547172111039
crRNA0218:557-579_CD71,0.7364797867914252,-0.278931257655585
crRNA1638:2557-2579_CD46,0.8446650677649067,-0.6893271290483618
crRNA1052:1275-1297_CD55,0.7659527931774057,-0.376255286496889
crRNA0965:2441-2463_CD71,0.8106349110336435,-0.5418325643356748
crRNA0227:241-263_CD55,0.6296082159915986,0.0276396899328481
crRNA0620:1638-1660_CD71,0.9178614441876,-1.1334358610393456
crRNA1197:2992-3014_CD71,0.7654224736219716,-0.3744327448302566
crRNA0902:2293-2315_CD71,0.4891572956922116,0.3815012378109178
crRNA0607:1612-1634_CD71,0.3974951241922392,0.6111976192302017
crRNA0007:8-30_CD46,0.5798413600688499,0.1561428745146316
crRNA0709:1077-1099_CD46,0.6595534193288133,-0.0529888969934365
crRNA0159:171-193_CD55,0.7833726308333463,-0.437809345635221
crRNA1653:2304-2326_CD55,0.510939313669811,0.3277716724343205
crRNA1569:3976-3998_CD71,0.5470680608087287,0.2383267921619076
crRNA1251:1518-1540_CD55,0.44809854294074425,0.4832231365926966
crRNA0678:1784-1806_CD71,0.9853658248074004,-2.240815048189083
crRNA0208:537-559_CD71,0.5376727506383798,0.2616667894475381
crRNA1566:3970-3992_CD71,0.6203793612325811,0.0519190272958653
crRNA1107:1627-1649_CD46,0.7934772484928495,-0.4751642766369416
crRNA1668:2321-2343_CD55,0.6404781977935021,-0.0012800825648033
crRNA0458:522-544_CD55,0.5563595143146566,0.2151627610278764
crRNA1610:2519-2541_CD46,0.547488475601069,0.2372805674088043
crRNA0526:1428-1450_CD71,0.9715430323012976,-1.8220608368197204
crRNA0105:117-139_CD55,0.6561752021618519,-0.0437346299398422
crRNA1727:4368-4390_CD71,0.6301382023460655,0.0262380140298614
crRNA0237:251-273_CD55,0.5929749711185361,0.1227520134349808
crRNA0798:2045-2067_CD71,0.6440818716407173,-0.010950988604005
crRNA0195:511-533_CD71,0.8640075364845909,-0.7852820454239258
crRNA0719:873-895_CD55,0.6773316337489786,-0.1024575214181401
crRNA1227:1901-1923_CD46,0.4652733254151241,0.4405402763659228
crRNA1595:2500-2522_CD46,0.6417593431940389,-0.0047132584572490005
crRNA1543:3924-3946_CD71,0.7585778397866783,-0.3511610230872668
crRNA1483:3781-3803_CD71,0.6827369332767892,-0.1177747356459509
crRNA1802:2479-2501_CD55,0.5270375309089861,0.2880077793527807
crRNA1186:1432-1454_CD55,0.7894291061512471,-0.4600417456741563
crRNA0223:268-290_CD46,0.7566027767778023,-0.3445299324097685
crRNA1609:4056-4078_CD71,0.6144387528931101,0.0674256218023142
crRNA0049:58-80_CD46,0.6696899494266988,-0.0810297453111146
crRNA0601:832-854_CD46,0.7555439968354324,-0.3409902066026434
crRNA1349:2125-2147_CD46,0.6972704149124668,-0.159674165919927
crRNA0637:1672-1694_CD71,0.532131013637972,0.2754014610424556
crRNA1848:4656-4678_CD71,0.8514554073932405,-0.7218239996880911
crRNA1445:3663-3685_CD71,0.572120491267077,0.1756354339976563
crRNA0498:563-585_CD55,0.8261589276049205,-0.6062676491493392
crRNA0007:13-35_CD71,0.5576905098011442,0.2118368588165781
crRNA0269:363-385_CD46,0.3151437799147463,0.8333294638434099
crRNA1172:1768-1790_CD46,0.5599693473032517,0.2061376445537834
crRNA0521:587-609_CD55,0.9450365241697978,-1.3991281232090151
crRNA0788:2025-2047_CD71,0.7167705602140804,-0.2177341078548237
crRNA0151:163-185_CD55,0.6846069840710449,-0.123106309322757
crRNA0393:508-530_CD46,0.6805342914374821,-0.1115164561751755
crRNA1868:2930-2952_CD46,0.4295550839039855,0.5296576414354974
crRNA0284:780-802_CD71,0.6282693108714137,0.031177078199
crRNA0363:1017-1039_CD71,0.8312487855417334,-0.6283767944310185
crRNA1297:3274-3296_CD71,0.6788568224045419,-0.1067656820310929
crRNA1713:2693-2715_CD46,0.6738188829013081,-0.0925754190364619
crRNA1485:1975-1997_CD55,0.422252157688348,0.5480736665019142
crRNA0210:250-272_CD46,0.8891400427951228,-0.9289472870576354
crRNA0943:1399-1421_CD46,0.7390303167121783,-0.2870595676854389
crRNA1402:2192-2214_CD46,0.6036343485522206,0.0954044243538339
crRNA0603:1604-1626_CD71,0.48080663502982796,0.4021155795728335
crRNA1800:2477-2499_CD55,0.638758479486944,0.0033199495854838
crRNA0054:66-88_CD55,0.6691198245383756,-0.0794413035579879
crRNA0966:2443-2465_CD71,0.571647800748518,0.1768258371828489
crRNA1539:2073-2095_CD55,0.6100759608778503,0.0787568495888837
crRNA0994:1477-1499_CD46,0.5845570874934898,0.1441892935508496
crRNA0005:16-38_CD55,0.631348028638532,0.0230352221852149
crRNA0304:324-346_CD55,0.9273283653276112,-1.2152663714735779
crRNA0335:444-466_CD46,0.6401725745491009,-0.0004618770230808
crRNA0531:1438-1460_CD71,0.9659537376122194,-1.7079345940472481
crRNA1826:2503-2525_CD55,0.5723964179571461,0.1749403991289436
crRNA0804:2057-2079_CD71,0.6254545108959526,0.038596911663663
crRNA0675:809-831_CD55,0.840294674554626,-0.6690206293565921
crRNA2015:3236-3258_CD46,0.6048724341856694,0.0922121428530206
crRNA1286:1575-1597_CD55,0.6813752924346568,-0.1139032379580036
crRNA1647:2298-2320_CD55,0.7187046415396263,-0.2236204271957333
crRNA0933:2377-2399_CD71,0.9146170952405559,-1.1073674524821604
crRNA1101:2796-2818_CD71,0.6657688806662727,-0.0701328606223012
crRNA1712:2365-2387_CD55,0.5910956371393508,0.1275495788324977
crRNA0243:627-649_CD71,0.8980406610942958,-0.9866922420449672
crRNA1882:2965-2987_CD46,0.5667761525606099,0.1890756249793141
crRNA0655:1738-1760_CD71,0.6615754986628588,-0.0585493882035913
crRNA0694:829-851_CD55,0.7612944295985393,-0.3603424531797403
crRNA1498:2342-2364_CD46,0.6509461462888981,-0.0294948624468797
crRNA0174:208-230_CD46,0.7381359823427648,-0.2842035966678261
crRNA0133:320-342_CD71,0.6623530196623707,-0.0606917934818849
crRNA0496:1348-1370_CD71,0.45983227518279707,0.4540353899740115
crRNA0540:1456-1478_CD71,0.7180176262931746,-0.2215267118024343
crRNA1278:3236-3258_CD71,0.5807847835158284,0.1537544829032191
crRNA0168:180-202_CD55,0.87893602415546,-0.8675400223145647
crRNA1132:1355-1377_CD55,0.8988394683677307,-0.9920900697807016
crRNA1878:2577-2599_CD55,0.5523415298821024,0.2251908778889348
crRNA0252:271-293_CD55,0.6630972965908963,-0.0627448637107487
crRNA1823:2500-2522_CD55,0.6062516685712163,0.0886518346386057
crRNA0477:1289-1311_CD71,0.8740235792003026,-0.8395595753617533
crRNA1902:4788-4810_CD71,0.7275136393723032,-0.2507490989999743
crRNA0001:1-23_CD46,0.6459862081035921,-0.0160791495437025
crRNA0390:432-454_CD55,0.7733352598109708,-0.4019313245978997
crRNA1488:2332-2354_CD46,0.6078107396349781,0.0846220318820337
crRNA0644:1716-1738_CD71,0.8883949847562204,-0.9243004413149614
crRNA0520:1396-1418_CD71,0.6389712147724401,0.0027514275472843
crRNA1218:3058-3080_CD71,0.6305610203778742,0.0251191755335762
crRNA0403:522-544_CD46,0.8564223865607734,-0.7463797614031521
crRNA0583:1564-1586_CD71,0.676136995648315,-0.0990905033361563
crRNA1265:1532-1554_CD55,0.5813036437518483,0.1524402885981139
crRNA0024:36-58_CD55,0.5865834657908746,0.1390408279762038
crRNA1649:2300-2322_CD55,0.5065352937685863,0.3386367100637513
crRNA0614:1626-1648_CD71,0.6264469618950961,0.0359833856371836
crRNA0849:1246-1268_CD46,0.7467398923923473,-0.311947756173996
crRNA1722:2705-2727_CD46,0.7812393393197593,-0.4300858063036339
crRNA0116:266-288_CD71,0.6789477228433014,-0.1070227855428592
crRNA0012:23-45_CD55,0.5265343717018164,0.289252294448325
crRNA0496:561-583_CD55,0.6366167950667079,0.0090354176487387
crRNA0978:2467-2489_CD71,0.9485594992201504,-1.4422662458668445
crRNA0814:2077-2099_CD71,0.8389080636153491,-0.6626721511220834
crRNA0611:1620-1642_CD71,0.5078369990494205,0.33542564472083697
crRNA1518:2032-2054_CD55,0.5638075877326001,0.1965240413296424
crRNA1224:3090-3112_CD71,0.5942816419133137,0.11941225582119802
crRNA1427:3625-3647_CD71,0.6752046085136154,-0.0964671196226434
crRNA1365:1737-1759_CD55,0.6545822694535856,-0.039386023405832
crRNA0135:351-373_CD71,0.9508853968901853,-1.4723048595105848
crRNA0196:513-535_CD71,0.5826648443963192,0.1489903998149863
crRNA0380:1051-1073_CD71,0.5697410034470494,0.1816245136115806
crRNA0582:809-831_CD46,0.6900675233303951,-0.1387732549233923
crRNA1266:1999-2021_CD46,0.737104291249423,-0.2809167959870079
crRNA1326:2097-2119_CD46,0.5958871972450818,0.1153038893525719
crRNA1957:2657-2679_CD55,0.5332600872563289,0.2726048634189716
crRNA1438:2230-2252_CD46,0.7422336770165932,-0.2973415702115523
crRNA0369:1029-1051_CD71,0.6720818350232006,-0.0877090799160497
crRNA0917:2343-2365_CD71,0.5472221499115155,0.237943352646885
crRNA0731:1102-1124_CD46,0.6552298327925443,-0.0411526815643578
crRNA0370:1031-1053_CD71,0.5992968766806925,0.1065614882012427
crRNA1534:3906-3928_CD71,0.6263112800035803,0.0363408559689607
crRNA0483:1301-1323_CD71,0.6560270888912465,-0.0433298872876812
crRNA1589:2493-2515_CD46,0.6610276349795781,-0.0570412318571857
crRNA1077:2748-2770_CD71,0.7205415468588671,-0.2292338421352726
crRNA0903:1066-1088_CD55,0.6112227224334239,0.0757829446565493
crRNA2005:2705-2727_CD55,0.570436784470441,0.1798741110783269
crRNA0900:1351-1373_CD46,0.813651858588575,-0.554025344759028
crRNA1807:2848-2870_CD46,0.7160572658222951,-0.2155693637111752
crRNA0356:396-418_CD55,0.6558844978921767,-0.0429403134203358
crRNA1216:3054-3076_CD71,0.8846012248104582,-0.9010510617866978
crRNA0432:1157-1179_CD71,0.6919709250103625,-0.1442698837927957
crRNA1626:2541-2563_CD46,0.6349328441022246,0.0135191869189865
crRNA1662:2313-2335_CD55,0.6462103251890774,-0.0166834880024093
crRNA0760:1137-1159_CD46,0.7942853623776236,-0.4782092716171519
crRNA1390:3551-3573_CD71,0.5836342992074619,0.1465314252621103
crRNA1416:1868-1890_CD55,0.5666531513099178,0.1893844820917127
crRNA0152:164-186_CD55,0.5796115048877488,0.1567245565463214
crRNA1080:1303-1325_CD55,0.7797360916929865,-0.4246758531937273
crRNA1178:1775-1797_CD46,0.5441158767752099,0.2456688414560941
crRNA0936:2383-2405_CD71,0.7592154499228888,-0.3533096254317744
crRNA1417:3605-3627_CD71,0.7352626566636769,-0.2750701973566277
crRNA0610:741-763_CD55,0.8657981090277567,-0.7947307087040352
crRNA1293:2057-2079_CD46,0.7903523212274023,-0.4634716161186256
crRNA0223:237-259_CD55,0.6139934499292037,0.0685843373898765
crRNA0194:233-255_CD46,0.8126282573697672,-0.5498716302522855
crRNA1651:2577-2599_CD46,0.4290583598835415,0.5309077026394879
crRNA0606:837-859_CD46,0.8724729557840076,-0.8309217192204315
crRNA0339:378-400_CD55,0.9159377464601756,-1.117868455819166
crRNA1563:2463-2485_CD46,0.620908877328557,0.0505323472197888
crRNA0802:1186-1208_CD46,0.6959796578858457,-0.1559084054059074
crRNA0611:742-764_CD55,0.957990232412724,-1.5732372732775168
crRNA1968:4940-4962_CD71,0.6510168914804251,-0.0296868470346512
crRNA0058:70-92_CD55,0.5535597808956406,0.2221522208194452
crRNA0132:159-181_CD46,0.8088325060340523,-0.534619206177116
crRNA0179:216-238_CD46,0.7857021661853206,-0.4463065030598671
crRNA1412:3595-3617_CD71,0.713988775207022,-0.2093102661288269
crRNA0979:2469-2491_CD71,0.863220392303304,-0.7811615228850213
crRNA1476:1966-1988_CD55,0.5554027820714222,0.2175521998665412
crRNA0796:955-977_CD55,0.5520878762400382,0.2258233623182552
crRNA1526:2040-2062_CD55,0.7060959787711331,-0.1856718179699248
crRNA1279:1568-1590_CD55,0.8361787446867555,-0.6503040007959355
crRNA1467:3727-3749_CD71,0.323275902016089,0.8102556963823193
crRNA0289:309-331_CD55,0.7227650037719964,-0.2360588365305122
crRNA0689:1054-1076_CD46,0.7468902726972868,-0.3124381292096102
crRNA0112:124-146_CD55,0.5162514184379193,0.3146605928695178
crRNA0488:1332-1354_CD71,0.6788539677789968,-0.1067576086070283
crRNA0437:499-521_CD55,0.5989730088431242,0.1073929293433075
crRNA1722:4356-4378_CD71,0.5365300865483139,0.2645005499682624
crRNA0595:684-706_CD55,0.9018238469506308,-1.0125974383398604
crRNA0298:829-851_CD71,0.8200608053459608,-0.5804416584179257
crRNA0349:459-481_CD46,0.7350554370457478,-0.2744139750958189
crRNA1183:2964-2986_CD71,0.6644805969762594,-0.066566606679311
crRNA0743:898-920_CD55,0.816458572698604,-0.5655058883870177
crRNA0758:1135-1157_CD46,0.7897123833764632,-0.4610929837126861
crRNA0792:2033-2055_CD71,0.8029922031011129,-0.5115961500568825
crRNA1012:1502-1524_CD46,0.8668974606751141,-0.8005847644206874
crRNA0843:1005-1027_CD55,0.8375744690218746,-0.6566079213441894
crRNA1656:4205-4227_CD71,0.707089598070973,-0.18862688182198004
crRNA0144:156-178_CD55,0.6317775678526658,0.0218970463487904
crRNA0333:921-943_CD71,0.817788519959884,-0.5709934196269668
crRNA1798:4536-4558_CD71,0.7541874668591979,-0.3364701586287927
crRNA1412:2202-2224_CD46,0.5206307904995713,0.3038449503800228
crRNA0154:408-430_CD71,0.5718274056590951,0.1763735669204185
crRNA1923:4830-4852_CD71,0.5695226735874619,0.1821736310983036
crRNA0691:1056-1078_CD46,0.6877033531855754,-0.1319718367294114
crRNA0002:13-35_CD55,0.5249339881539853,0.2932098127827406
crRNA1310:1619-1641_CD55,0.7079899834247518,-0.1913097389642261
crRNA0409:1111-1133_CD71,0.7580989596755304,-0.3495498479998277
crRNA1954:4892-4914_CD71,0.7027726472813566,-0.1758301404901087
crRNA1049:1272-1294_CD55,0.7214588775615166,-0.2320455712869265
crRNA0236:593-615_CD71,0.574528626572302,0.1695656931655483
crRNA0985:2481-2503_CD71,0.934972412535135,-1.288853981790668
crRNA1766:2442-2464_CD55,0.6084205509981612,0.0830442825705454
crRNA1571:3980-4002_CD71,0.7507888012338615,-0.3252188095839239
crRNA1128:1657-1679_CD46,0.7326747839245182,-0.2668983204745383
crRNA1707:4326-4348_CD71,0.6718498872792236,-0.0870602805235638
crRNA0725:1095-1117_CD46,0.8927921896617015,-0.9521291499874286
crRNA1391:2178-2200_CD46,0.5438451853897859,0.2463416542264346
crRNA0258:706-728_CD71,0.5952324620214402,0.1169798839704825
crRNA1784:2800-2822_CD46,0.7064457138070271,-0.1867112769795506
crRNA0777:935-957_CD55,0.9133093012346389,-1.097112809468677
crRNA0724:1897-1919_CD71,0.6776673760140565,-0.103404964652608
crRNA1955:2655-2677_CD55,0.5543035714614319,0.2202962134909458
crRNA0068:78-100_CD46,0.7035534963165728,-0.1781367804175483
crRNA1863:4688-4710_CD71,0.7298879872530609,-0.2581542726988632
crRNA1293:1582-1604_CD55,0.5951485109751022,0.1171947194198937
crRNA0485:550-572_CD55,0.8075730694782516,-0.5296096245259189
crRNA0722:1893-1915_CD71,0.6942619156915528,-0.1509108538834181
crRNA0795:2039-2061_CD71,0.8176589595504181,-0.5704574722712179
crRNA0853:1250-1272_CD46,0.9053149632260205,-1.037304289058384
crRNA1339:2111-2133_CD46,0.5746382661426764,0.1692891350842991
crRNA0156:412-434_CD71,0.7428866496141202,-0.2994476472813788
crRNA1070:2714-2736_CD71,0.8459133759111124,-0.6952126434653189
crRNA0583:652-674_CD55,0.6439882423292278,-0.0106991735926444
crRNA0986:1174-1196_CD55,0.46896645282036103,0.431392301582312
crRNA1828:2505-2527_CD55,0.6772133100464329,-0.1021237425477412
crRNA0728:882-904_CD55,0.9534406036675052,-1.506901641101262
crRNA1395:3561-3583_CD71,0.7733233622353419,-0.4018894755906968
crRNA1161:2920-2942_CD71,0.8067112883870033,-0.5261961491468315
crRNA0511:1378-1400_CD71,0.4823004914961344,0.3984262519531371
crRNA1240:1920-1942_CD46,0.4602650697148504,0.4529611287018076
crRNA0404:523-545_CD46,0.7187693936457425,-0.223817922980523
crRNA0041:114-136_CD71,0.8490166381591638,-0.7100148516415401
crRNA1196:2990-3012_CD71,0.7897986199579744,-0.4614132127859762
crRNA0667:1762-1784_CD71,0.7028797904372528,-0.1761464356270332
crRNA1532:2403-2425_CD46,0.6654790510040185,-0.0693299535571476
crRNA1823:2868-2890_CD46,0.4750299041579006,0.41639075341661996
crRNA0436:498-520_CD55,0.7018303879706198,-0.1730513423131994
crRNA1015:1509-1531_CD46,0.6719323120313888,-0.0872908104297438
crRNA0547:614-636_CD55,0.8004313182484637,-0.5016634739356414
crRNA1411:2201-2223_CD46,0.6494247173753294,-0.025370435887272003
crRNA0889:2267-2289_CD71,0.7184953419946128,-0.2229822467292835
crRNA0083:98-120_CD46,0.9127889821327886,-1.093071803893925
crRNA1037:1259-1281_CD55,0.9407186435073194,-1.3496753760885596
crRNA0990:2495-2517_CD71,0.7186263111864257,-0.2233815543428566
crRNA0758:1965-1987_CD71,0.5362328774436039,0.2652374593635772
crRNA1383:3537-3559_CD71,0.6851650876383066,-0.1247007759891481
crRNA0791:2031-2053_CD71,0.004094520107966626,3.742225197817132
crRNA1751:4418-4440_CD71,0.6275336777310739,0.0331184042034646
crRNA0450:580-602_CD46,0.6136845232285559,0.0693878988356133
crRNA1242:3145-3167_CD71,0.7220423913690802,-0.23383706967944
crRNA0120:132-154_CD55,0.6585188966644817,-0.0501502642236721
crRNA1492:3799-3821_CD71,0.615780462385146,0.0639313573550144
crRNA1666:2618-2640_CD46,0.7454125928735433,-0.3076278961131818
crRNA0300:833-855_CD71,0.6123325341314311,0.0729018210111269
crRNA1715:2695-2717_CD46,0.6347646726895124,0.0139664835666609
crRNA0782:2013-2035_CD71,0.9287551498202664,-1.2284401405990482
crRNA0872:1294-1316_CD46,0.7503171742960948,-0.3236656160999192
crRNA0528:744-766_CD46,0.9088854090499664,-1.0634311613005616
crRNA1466:3725-3747_CD71,0.5659892371461211,0.1910512207605358
crRNA0142:170-192_CD46,0.6637174836082855,-0.0644573393515855
crRNA1010:2568-2590_CD71,0.662632952889292,-0.0614637216756638
crRNA0821:983-1005_CD55,0.6202866071175169,0.0521618514958307
crRNA1509:2358-2380_CD46,0.8627522222466634,-0.7787202144897902
crRNA0732:1913-1935_CD71,0.6807972946243244,-0.1122625066008964
crRNA2008:5020-5042_CD71,0.6718370831776188,-0.0870244719936106
crRNA0482:547-569_CD55,0.8636102556305407,-0.7831998666658053
crRNA0983:1171-1193_CD55,0.8593520899771188,-0.7611967568633164
crRNA1235:1913-1935_CD46,0.569394697349727,0.1824954702009998
crRNA0473:538-560_CD55,0.8208191004736834,-0.5836153798911209
crRNA1505:1995-2017_CD55,0.6576944509131071,-0.0478910269470648
crRNA2028:3303-3325_CD46,0.452395734485894,0.4725189029029597
crRNA0004:7-29_CD71,0.5578287374806263,0.2114913365195702
crRNA0578:802-824_CD46,0.5826305329723405,0.14907739924611402
crRNA0297:827-849_CD71,0.9513493413099252,-1.4784575758514964
crRNA0235:249-271_CD55,0.6469813104136966,-0.018763798354007002
crRNA0984:1465-1487_CD46,0.4696822011876776,0.4296203791043204
crRNA1145:1368-1390_CD55,0.9612113478519329,-1.6244939322048473
crRNA1059:1282-1304_CD55,0.7086383189808326,-0.1932445796822814
crRNA0560:782-804_CD46,0.8793562574665266,-0.8699787077521182
crRNA1782:2458-2480_CD55,0.5750749957056203,0.1681873314817054
crRNA0041:53-75_CD55,0.6132877392721532,0.0704196401536464
crRNA1497:3811-3833_CD71,0.3191967109237924,0.8217908059732562
crRNA1348:3397-3419_CD71,0.4373095106020008,0.5101873418220506
crRNA1730:4374-4396_CD71,0.32923815036800275,0.7935312585189966
